[ 2026-03-22 11:50:54,465] INFO - root - Logging Initialized.
[ 2026-03-22 11:52:30,203] INFO - root - Calculating evaluation metrics (RMSE, MAE, R2 Score)
[ 2026-03-22 11:52:30,203] INFO - root - Train Score : RegressionMetricArtifact(r2_score=0.97911300144143, rmse=0.08470515257800658, mae=0.03561656749341924)
[ 2026-03-22 11:52:30,203] INFO - root - Test Score : RegressionMetricArtifact(r2_score=0.9178748354725643, rmse=0.17509848629462246, mae=0.11152673514765572)
[ 2026-03-22 11:52:30,203] INFO - root - Logging experiment results to MLflow for model: RandomForestRegressor
[ 2026-03-22 11:53:30,218] INFO - root - Successfully logged metrics and model to MLflow for RandomForestRegressor
[ 2026-03-22 11:53:30,742] INFO - root - Saved the best model to artifacts\03_22_2026_11_50_56\model_trainer\trained_model\model.pkl
[ 2026-03-22 11:53:31,312] INFO - root - Saved the final model (preprocessor + model) to final_models
[ 2026-03-22 11:53:31,312] INFO - root - Model training pipeline completed successfully.
[ 2026-03-22 11:53:31,325] INFO - root - Training Pipeline Successfully Completed.
[ 2026-03-22 11:53:31,328] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:53:31] "POST /train HTTP/1.1" 200 -
[ 2026-03-22 11:53:37,446] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:53:37] "GET / HTTP/1.1" 200 -
[ 2026-03-22 11:53:38,913] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:53:38] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 11:53:48,670] INFO - root - Prediction pipeline started.
[ 2026-03-22 11:53:49,131] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:53:49] "POST /predict HTTP/1.1" 200 -
[ 2026-03-22 11:57:40,189] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:57:40] "GET / HTTP/1.1" 200 -
[ 2026-03-22 11:57:47,467] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:57:47] "GET /train HTTP/1.1" 200 -
[ 2026-03-22 11:57:49,432] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:57:49] "GET / HTTP/1.1" 200 -
[ 2026-03-22 11:57:52,075] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:57:52] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 11:58:33,462] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:58:33] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 11:58:50,648] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:58:50] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 11:58:51,797] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:58:51] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 11:59:37,813] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 11:59:37] "GET /train HTTP/1.1" 200 -
[ 2026-03-22 12:00:39,708] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:00:39] "GET / HTTP/1.1" 200 -
[ 2026-03-22 12:00:41,037] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:00:41] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 12:00:45,635] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:00:45] "GET / HTTP/1.1" 200 -
[ 2026-03-22 12:00:47,998] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:00:47] "GET /train HTTP/1.1" 200 -
[ 2026-03-22 12:00:49,882] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:00:49] "GET / HTTP/1.1" 200 -
[ 2026-03-22 12:00:51,521] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:00:51] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 12:00:54,454] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:00:54] "GET / HTTP/1.1" 200 -
[ 2026-03-22 12:02:19,887] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:02:19] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 12:02:38,324] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:02:38] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 12:02:43,357] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:02:43] "GET / HTTP/1.1" 200 -
[ 2026-03-22 12:02:45,239] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:02:45] "GET /train HTTP/1.1" 200 -
[ 2026-03-22 12:02:51,445] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:02:51] "GET /predict HTTP/1.1" 200 -
[ 2026-03-22 12:03:00,414] INFO - root - Prediction pipeline started.
[ 2026-03-22 12:03:00,913] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:03:00] "POST /predict HTTP/1.1" 200 -
[ 2026-03-22 12:03:04,016] INFO - werkzeug - 127.0.0.1 - - [22/Mar/2026 12:03:04] "GET / HTTP/1.1" 200 -
